ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario,Venta_Total
Producto_37,Tienda_9,2022-02-03,93,333.35,Deportes,Zona Oeste,1,0,Efectivo,10,31001.550000000003
Producto_12,Tienda_5,2022-11-29,43,240.63,Alimentos,Zona Oeste,1,1,Efectivo,5,10347.09
Producto_46,Tienda_1,2022-07-31,25,301.69,Electrónica,Zona Este,0,0,Efectivo,10,7542.25
Producto_38,Tienda_3,2022-05-10,70,224.86,Alimentos,Zona Sur,0,1,Crédito,5,15740.2
Producto_11,Tienda_3,2022-12-31,29,300.66,Ropa,Zona Oeste,0,1,Crédito,100,8719.140000000001
Producto_17,Tienda_5,2022-05-17,22,314.83,Electrónica,Zona Sur,1,0,Tarjeta,500,6926.259999999999
Producto_24,Tienda_9,2022-09-13,90,286.71,Ropa,Zona Norte,0,0,Tarjeta,30,25803.899999999998
Producto_18,Tienda_4,2022-10-03,1,60.84,Hogar,Zona Oeste,1,1,Crédito,20,60.84
Producto_42,Tienda_5,2022-09-24,9,147.07,Juguetes,Zona Oeste,0,0,Crédito,200,1323.6299999999999
Producto_40,Tienda_1,2022-03-25,66,464.92,Ropa,Zona Sur,0,0,Tarjeta,200,30684.72
Producto_22,Tienda_7,2022-06-28,25,346.93,Juguetes,Zona Sur,0,0,Crédito,100,8673.25
Producto_38,Tienda_7,2022-05-27,72,80.14,Hogar,Zona Sur,1,1,Tarjeta,30,5770.08
Producto_42,Tienda_3,2022-04-13,17,14.14,Juguetes,Zona Norte,0,0,Efectivo,300,240.38
Producto_43,Tienda_7,2023-11-03,93,77.83,Ropa,Zona Este,1,0,Crédito,20,7238.19
Producto_17,Tienda_2,2023-12-27,42,9.46,Juguetes,Zona Oeste,1,1,Tarjeta,50,397.32000000000005
Producto_8,Tienda_7,2022-05-16,64,499.51,Juguetes,Zona Oeste,1,0,Crédito,5,31968.64
Producto_8,Tienda_3,2023-04-21,42,328.78,Alimentos,Zona Oeste,1,0,Tarjeta,300,13808.759999999998
Producto_32,Tienda_2,2023-11-06,71,345.43,Hogar,Zona Norte,1,1,Crédito,10,24525.53
Producto_35,Tienda_5,2023-06-12,65,362.3,Hogar,Zona Norte,0,0,Tarjeta,100,23549.5
Producto_6,Tienda_8,2023-11-01,20,398.38,Deportes,Zona Oeste,0,1,Efectivo,200,7967.6
Producto_27,Tienda_3,2023-03-28,29,426.38,Hogar,Zona Este,1,0,Crédito,200,12365.02
Producto_46,Tienda_1,2022-01-03,29,5.1,Electrónica,Zona Oeste,0,0,Efectivo,20,147.89999999999998
Producto_29,Tienda_3,2022-08-07,65,270.38,Juguetes,Zona Sur,0,0,Efectivo,50,17574.7
Producto_16,Tienda_1,2022-11-02,38,387.48,Deportes,Zona Este,0,0,Crédito,5,14724.240000000002
Producto_43,Tienda_5,2023-04-11,10,29.51,Ropa,Zona Oeste,0,1,Crédito,5,295.1
Producto_21,Tienda_2,2022-01-08,85,274.3,Alimentos,Zona Norte,1,1,Crédito,200,23315.5
Producto_45,Tienda_6,2023-11-30,56,336.51,Juguetes,Zona Este,0,0,Crédito,10,18844.559999999998
Producto_27,Tienda_10,2022-01-13,99,222.28,Juguetes,Zona Este,1,1,Crédito,10,22005.72
Producto_6,Tienda_9,2022-01-15,7,24.09,Ropa,Zona Este,1,0,Crédito,5,168.63
Producto_7,Tienda_3,2022-03-17,50,355.77,Deportes,Zona Norte,1,1,Tarjeta,10,17788.5
Producto_20,Tienda_5,2023-02-06,44,25.92,Hogar,Zona Este,0,1,Crédito,500,1140.48
Producto_9,Tienda_3,2022-06-09,46,95.49,Alimentos,Zona Norte,0,1,Crédito,50,4392.54
Producto_29,Tienda_5,2022-02-09,63,481.89,Juguetes,Zona Sur,0,0,Efectivo,500,30359.07
Producto_26,Tienda_10,2022-01-19,70,310.44,Deportes,Zona Norte,1,0,Crédito,20,21730.8
Producto_50,Tienda_2,2023-08-07,66,49.28,Juguetes,Zona Oeste,0,1,Crédito,100,3252.48
Producto_20,Tienda_1,2022-05-21,12,11.98,Electrónica,Zona Norte,1,1,Crédito,20,143.76
Producto_43,Tienda_6,2023-06-30,62,298.89,Alimentos,Zona Oeste,0,1,Tarjeta,30,18531.18
Producto_40,Tienda_4,2023-12-22,31,334.22,Deportes,Zona Norte,0,1,Tarjeta,20,10360.820000000002
Producto_14,Tienda_8,2023-03-25,32,327.14,Deportes,Zona Norte,0,1,Crédito,30,10468.48
Producto_36,Tienda_6,2023-06-28,17,374.61,Juguetes,Zona Este,1,1,Efectivo,200,6368.37
Producto_10,Tienda_9,2022-09-16,46,418.77,Deportes,Zona Este,0,0,Efectivo,10,19263.42
Producto_31,Tienda_5,2023-03-28,78,359.85,Deportes,Zona Sur,0,1,Efectivo,50,28068.300000000003
Producto_4,Tienda_6,2023-04-15,23,422.22,Ropa,Zona Sur,0,0,Crédito,5,9711.060000000001
Producto_18,Tienda_4,2023-10-06,60,391.8,Hogar,Zona Oeste,0,0,Tarjeta,300,23508.0
Producto_10,Tienda_9,2023-12-14,70,187.47,Ropa,Zona Norte,1,1,Tarjeta,300,13122.9
Producto_22,Tienda_5,2022-11-28,17,165.54,Electrónica,Zona Norte,1,1,Efectivo,30,2814.18
Producto_16,Tienda_10,2023-11-12,24,358.88,Alimentos,Zona Sur,0,0,Efectivo,200,8613.119999999999
Producto_13,Tienda_1,2023-12-22,5,322.77,Hogar,Zona Sur,0,1,Efectivo,200,1613.85
Producto_50,Tienda_4,2022-03-14,57,364.17,Ropa,Zona Sur,0,0,Crédito,100,20757.690000000002
Producto_31,Tienda_10,2023-06-20,52,230.76,Alimentos,Zona Este,1,1,Crédito,20,11999.52
Producto_44,Tienda_3,2022-03-06,36,39.31,Electrónica,Zona Norte,0,1,Tarjeta,10,1415.16
Producto_37,Tienda_7,2022-02-07,9,447.89,Ropa,Zona Sur,1,0,Tarjeta,5,4031.0099999999998
Producto_37,Tienda_6,2023-08-25,56,33.39,Electrónica,Zona Sur,0,0,Efectivo,500,1869.8400000000001
Producto_49,Tienda_8,2023-07-29,95,147.19,Deportes,Zona Norte,0,0,Efectivo,100,13983.05
Producto_27,Tienda_9,2022-07-16,12,420.07,Deportes,Zona Sur,1,0,Tarjeta,50,5040.84
Producto_23,Tienda_3,2023-11-30,77,296.17,Ropa,Zona Sur,1,0,Tarjeta,50,22805.09
Producto_6,Tienda_3,2022-02-08,25,351.3,Electrónica,Zona Norte,1,0,Tarjeta,500,8782.5
Producto_32,Tienda_7,2022-01-27,63,147.92,Hogar,Zona Norte,1,0,Tarjeta,200,9318.96
Producto_15,Tienda_6,2022-08-22,41,145.98,Deportes,Zona Oeste,0,0,Tarjeta,300,5985.179999999999
Producto_15,Tienda_6,2022-01-23,18,346.8,Alimentos,Zona Oeste,1,1,Tarjeta,20,6242.400000000001
Producto_45,Tienda_5,2022-07-04,95,22.75,Deportes,Zona Sur,0,1,Crédito,100,2161.25
Producto_44,Tienda_1,2022-11-22,85,254.6,Juguetes,Zona Este,1,0,Tarjeta,100,21641.0
Producto_11,Tienda_6,2023-09-16,35,60.1,Ropa,Zona Oeste,1,1,Crédito,20,2103.5
Producto_27,Tienda_5,2023-08-19,74,204.74,Deportes,Zona Norte,0,1,Crédito,200,15150.76
Producto_25,Tienda_6,2022-02-21,65,139.87,Alimentos,Zona Este,1,1,Tarjeta,10,9091.550000000001
Producto_11,Tienda_2,2023-07-11,45,194.14,Deportes,Zona Oeste,0,1,Crédito,500,8736.3
Producto_26,Tienda_1,2022-06-18,20,19.75,Hogar,Zona Este,1,1,Tarjeta,20,395.0
Producto_29,Tienda_4,2022-08-20,4,97.32,Ropa,Zona Sur,1,0,Tarjeta,500,389.28
Producto_36,Tienda_6,2022-10-24,21,78.26,Deportes,Zona Norte,0,1,Efectivo,300,1643.46
Producto_6,Tienda_1,2023-03-04,78,420.96,Alimentos,Zona Norte,0,1,Tarjeta,50,32834.88
Producto_4,Tienda_7,2023-04-23,75,481.05,Juguetes,Zona Sur,0,1,Efectivo,500,36078.75
Producto_6,Tienda_3,2023-12-26,46,196.04,Electrónica,Zona Este,1,1,Tarjeta,30,9017.84
Producto_36,Tienda_2,2022-05-30,36,34.2,Juguetes,Zona Norte,0,1,Efectivo,200,1231.2
Producto_28,Tienda_1,2023-10-30,37,438.3,Ropa,Zona Sur,0,1,Efectivo,50,16217.1
Producto_33,Tienda_8,2022-09-09,98,194.38,Hogar,Zona Este,0,1,Efectivo,5,19049.239999999998
Producto_45,Tienda_9,2022-02-15,15,160.76,Deportes,Zona Norte,1,1,Efectivo,50,2411.3999999999996
Producto_7,Tienda_5,2023-03-04,78,41.47,Alimentos,Zona Sur,0,0,Tarjeta,500,3234.66
Producto_10,Tienda_9,2022-10-31,67,256.67,Ropa,Zona Oeste,1,1,Crédito,50,17196.89
Producto_50,Tienda_6,2023-05-21,83,236.57,Deportes,Zona Norte,1,0,Crédito,20,19635.309999999998
Producto_1,Tienda_5,2023-09-20,44,332.74,Juguetes,Zona Oeste,1,1,Efectivo,200,14640.560000000001
Producto_24,Tienda_1,2023-09-25,42,331.05,Alimentos,Zona Norte,0,1,Crédito,50,13904.1
Producto_24,Tienda_9,2023-03-12,100,392.99,Juguetes,Zona Este,1,1,Crédito,30,39299.0
Producto_14,Tienda_4,2022-05-01,99,76.18,Electrónica,Zona Este,0,1,Crédito,50,7541.820000000001
Producto_22,Tienda_8,2023-05-29,58,439.12,Juguetes,Zona Norte,1,0,Efectivo,300,25468.96
Producto_6,Tienda_3,2023-06-14,87,253.26,Deportes,Zona Sur,0,1,Tarjeta,500,22033.62
Producto_39,Tienda_8,2022-06-22,25,473.74,Juguetes,Zona Este,0,0,Tarjeta,300,11843.5
Producto_5,Tienda_7,2023-08-30,69,263.42,Ropa,Zona Sur,0,0,Efectivo,30,18175.98
Producto_18,Tienda_1,2022-09-25,30,25.47,Juguetes,Zona Norte,0,1,Crédito,300,764.0999999999999
Producto_23,Tienda_8,2023-06-18,60,60.67,Ropa,Zona Norte,0,1,Crédito,5,3640.2000000000003
Producto_38,Tienda_10,2023-09-13,91,155.46,Hogar,Zona Sur,0,0,Tarjeta,100,14146.86
Producto_13,Tienda_3,2022-01-17,30,402.39,Electrónica,Zona Oeste,0,0,Efectivo,500,12071.699999999999
Producto_8,Tienda_6,2023-01-26,68,256.71,Alimentos,Zona Oeste,0,1,Crédito,20,17456.28
Producto_28,Tienda_2,2023-06-02,74,254.76,Alimentos,Zona Norte,0,1,Tarjeta,200,18852.239999999998
Producto_47,Tienda_9,2022-04-22,62,453.35,Ropa,Zona Sur,0,0,Crédito,300,28107.7
Producto_26,Tienda_6,2023-12-26,30,377.43,Deportes,Zona Este,0,0,Efectivo,10,11322.9
Producto_31,Tienda_6,2023-11-15,22,158.92,Deportes,Zona Norte,1,0,Crédito,200,3496.24
Producto_12,Tienda_3,2022-01-31,97,322.67,Deportes,Zona Oeste,0,1,Efectivo,10,31298.99
Producto_44,Tienda_6,2022-07-29,4,151.77,Hogar,Zona Este,1,0,Efectivo,20,607.08
Producto_39,Tienda_6,2022-02-18,14,294.83,Ropa,Zona Norte,1,1,Efectivo,30,4127.62
Producto_29,Tienda_4,2023-07-27,49,147.24,Alimentos,Zona Oeste,1,0,Tarjeta,50,7214.76
Producto_21,Tienda_6,2023-10-05,87,321.71,Alimentos,Zona Este,0,0,Efectivo,200,27988.769999999997
Producto_26,Tienda_1,2022-08-05,95,335.57,Electrónica,Zona Sur,0,0,Tarjeta,30,31879.149999999998
Producto_5,Tienda_4,2023-08-01,88,383.97,Hogar,Zona Este,0,0,Efectivo,200,33789.36
Producto_40,Tienda_4,2023-05-02,74,380.36,Juguetes,Zona Norte,0,1,Efectivo,5,28146.64
Producto_36,Tienda_9,2022-11-03,1,215.07,Ropa,Zona Norte,1,0,Tarjeta,50,215.07
Producto_21,Tienda_7,2022-12-04,64,415.17,Deportes,Zona Oeste,1,1,Efectivo,10,26570.88
Producto_39,Tienda_10,2023-02-26,24,312.52,Electrónica,Zona Norte,1,1,Efectivo,500,7500.48
Producto_45,Tienda_7,2023-11-08,36,176.76,Juguetes,Zona Este,0,1,Tarjeta,50,6363.36
Producto_7,Tienda_6,2022-01-10,70,487.22,Juguetes,Zona Sur,1,1,Crédito,100,34105.4
Producto_45,Tienda_2,2022-05-10,11,112.25,Juguetes,Zona Sur,0,0,Crédito,20,1234.75
Producto_43,Tienda_5,2022-06-05,60,309.62,Alimentos,Zona Sur,0,0,Efectivo,500,18577.2
Producto_34,Tienda_10,2022-01-07,22,154.69,Ropa,Zona Sur,0,1,Efectivo,20,3403.18
Producto_8,Tienda_1,2022-08-17,96,18.68,Deportes,Zona Oeste,0,0,Efectivo,500,1793.28
Producto_37,Tienda_2,2023-08-21,82,91.43,Electrónica,Zona Sur,0,0,Crédito,500,7497.26
Producto_49,Tienda_6,2022-06-15,93,206.98,Juguetes,Zona Oeste,0,0,Tarjeta,50,19249.14
Producto_30,Tienda_10,2022-12-01,17,236.49,Juguetes,Zona Este,1,1,Tarjeta,300,4020.33
Producto_20,Tienda_10,2023-11-15,20,18.52,Alimentos,Zona Este,1,1,Tarjeta,300,370.4
Producto_13,Tienda_2,2023-02-11,1,367.13,Alimentos,Zona Este,1,0,Tarjeta,5,367.13
Producto_13,Tienda_10,2023-09-10,62,269.07,Ropa,Zona Este,1,0,Tarjeta,500,16682.34
Producto_4,Tienda_9,2022-05-11,28,70.66,Hogar,Zona Sur,0,0,Crédito,30,1978.48
Producto_6,Tienda_5,2023-01-09,44,318.59,Hogar,Zona Oeste,0,0,Efectivo,100,14017.96
Producto_27,Tienda_2,2022-10-06,65,311.14,Hogar,Zona Sur,1,1,Tarjeta,300,20224.1
Producto_2,Tienda_10,2022-05-21,97,147.02,Electrónica,Zona Este,0,1,Crédito,50,14260.94
Producto_48,Tienda_1,2023-08-25,91,371.4,Hogar,Zona Este,1,0,Efectivo,500,33797.4
Producto_38,Tienda_7,2022-08-06,33,154.75,Hogar,Zona Norte,0,0,Tarjeta,100,5106.75
Producto_42,Tienda_10,2022-09-09,37,118.36,Juguetes,Zona Oeste,0,0,Crédito,30,4379.32
Producto_32,Tienda_10,2023-11-08,41,364.53,Ropa,Zona Este,1,1,Crédito,500,14945.73
Producto_20,Tienda_2,2023-07-17,91,230.83,Electrónica,Zona Sur,0,1,Crédito,500,21005.530000000002
Producto_23,Tienda_3,2022-04-01,17,226.49,Hogar,Zona Oeste,0,1,Efectivo,50,3850.33
Producto_4,Tienda_8,2022-12-30,63,369.44,Hogar,Zona Oeste,0,0,Crédito,500,23274.72
Producto_22,Tienda_1,2023-04-29,1,285.91,Juguetes,Zona Norte,1,1,Crédito,50,285.91
Producto_32,Tienda_2,2023-10-30,61,262.25,Juguetes,Zona Este,0,1,Tarjeta,100,15997.25
Producto_4,Tienda_7,2022-03-19,97,111.87,Alimentos,Zona Oeste,1,1,Efectivo,5,10851.390000000001
Producto_36,Tienda_6,2023-01-17,6,41.34,Hogar,Zona Norte,1,1,Efectivo,50,248.04000000000002
Producto_12,Tienda_8,2022-05-27,5,167.93,Hogar,Zona Este,1,1,Tarjeta,5,839.6500000000001
Producto_28,Tienda_4,2023-08-10,90,307.81,Electrónica,Zona Oeste,0,0,Tarjeta,10,27702.9
Producto_5,Tienda_2,2022-01-24,77,140.08,Ropa,Zona Sur,0,1,Tarjeta,10,10786.160000000002
Producto_32,Tienda_9,2023-03-19,73,476.58,Alimentos,Zona Norte,0,1,Efectivo,10,34790.34
Producto_7,Tienda_4,2023-02-28,11,365.28,Electrónica,Zona Oeste,1,1,Tarjeta,20,4018.08
Producto_19,Tienda_5,2023-11-17,23,198.28,Electrónica,Zona Sur,1,0,Efectivo,500,4560.44
Producto_48,Tienda_2,2023-03-22,39,332.84,Deportes,Zona Sur,0,0,Efectivo,100,12980.759999999998
Producto_25,Tienda_1,2022-11-10,79,42.07,Juguetes,Zona Norte,1,1,Crédito,200,3323.53
Producto_29,Tienda_8,2023-09-16,91,136.22,Deportes,Zona Sur,1,1,Tarjeta,5,12396.02
Producto_42,Tienda_7,2023-09-10,96,360.91,Alimentos,Zona Oeste,1,1,Tarjeta,30,34647.36
Producto_6,Tienda_10,2022-03-14,52,117.08,Electrónica,Zona Oeste,0,1,Tarjeta,500,6088.16
Producto_44,Tienda_10,2023-11-22,2,183.14,Alimentos,Zona Sur,1,0,Efectivo,30,366.28
Producto_35,Tienda_8,2023-05-03,54,215.75,Hogar,Zona Este,0,1,Crédito,50,11650.5
Producto_5,Tienda_3,2023-10-30,3,215.21,Ropa,Zona Oeste,1,1,Crédito,300,645.63
Producto_2,Tienda_6,2022-05-15,56,108.54,Electrónica,Zona Este,1,0,Crédito,20,6078.240000000001
Producto_40,Tienda_10,2022-04-05,38,346.96,Electrónica,Zona Este,1,0,Tarjeta,50,13184.48
Producto_26,Tienda_9,2022-01-08,84,205.94,Alimentos,Zona Norte,0,1,Tarjeta,100,17298.96
Producto_48,Tienda_1,2022-12-04,86,351.48,Alimentos,Zona Oeste,0,0,Tarjeta,100,30227.280000000002
Producto_23,Tienda_4,2022-03-05,11,328.34,Juguetes,Zona Oeste,1,1,Efectivo,50,3611.74
Producto_38,Tienda_5,2022-11-25,61,301.07,Alimentos,Zona Sur,0,0,Efectivo,5,18365.27
Producto_24,Tienda_4,2022-01-08,70,268.96,Electrónica,Zona Oeste,1,1,Efectivo,200,18827.199999999997
Producto_40,Tienda_4,2022-01-07,28,38.13,Ropa,Zona Norte,0,1,Tarjeta,10,1067.64
Producto_49,Tienda_9,2022-04-21,97,360.04,Deportes,Zona Oeste,0,1,Crédito,5,34923.880000000005
Producto_37,Tienda_4,2023-07-20,7,50.5,Hogar,Zona Sur,0,1,Efectivo,200,353.5
Producto_34,Tienda_6,2023-08-04,26,87.9,Deportes,Zona Oeste,0,1,Efectivo,500,2285.4
Producto_23,Tienda_4,2023-04-26,58,129.15,Hogar,Zona Sur,0,0,Tarjeta,200,7490.700000000001
Producto_5,Tienda_9,2022-07-02,59,322.91,Electrónica,Zona Sur,0,0,Crédito,30,19051.690000000002
Producto_50,Tienda_5,2023-04-18,38,154.98,Hogar,Zona Norte,1,1,Crédito,10,5889.24
Producto_26,Tienda_7,2022-03-23,8,464.97,Ropa,Zona Este,0,0,Efectivo,200,3719.76
Producto_19,Tienda_4,2023-04-21,40,10.65,Ropa,Zona Sur,0,0,Tarjeta,20,426.0
Producto_18,Tienda_4,2023-06-25,62,18.24,Hogar,Zona Norte,1,0,Efectivo,100,1130.8799999999999
Producto_45,Tienda_9,2022-12-04,94,65.4,Alimentos,Zona Sur,1,0,Tarjeta,300,6147.6
Producto_37,Tienda_5,2022-05-24,13,78.54,Alimentos,Zona Sur,1,1,Efectivo,300,1021.0200000000001
Producto_46,Tienda_10,2022-03-17,12,438.44,Ropa,Zona Norte,1,0,Efectivo,20,5261.28
Producto_23,Tienda_10,2022-04-25,67,23.02,Ropa,Zona Oeste,0,1,Crédito,500,1542.34
Producto_20,Tienda_1,2022-12-09,10,368.13,Juguetes,Zona Oeste,1,1,Tarjeta,30,3681.3
Producto_25,Tienda_1,2022-01-12,7,155.88,Electrónica,Zona Norte,0,1,Crédito,100,1091.1599999999999
Producto_50,Tienda_1,2023-01-24,45,335.51,Ropa,Zona Oeste,0,1,Crédito,100,15097.949999999999
Producto_21,Tienda_4,2023-10-01,5,132.16,Alimentos,Zona Oeste,1,1,Crédito,200,660.8
Producto_33,Tienda_3,2023-10-02,3,190.11,Ropa,Zona Oeste,1,0,Crédito,100,570.33
Producto_36,Tienda_8,2022-03-19,30,375.61,Deportes,Zona Este,1,0,Tarjeta,10,11268.300000000001
Producto_44,Tienda_6,2023-06-07,80,322.37,Electrónica,Zona Oeste,0,0,Efectivo,20,25789.6
Producto_44,Tienda_1,2023-02-09,77,252.11,Alimentos,Zona Oeste,0,1,Tarjeta,30,19412.47
Producto_32,Tienda_5,2022-06-17,76,478.06,Juguetes,Zona Este,1,0,Efectivo,300,36332.56
Producto_20,Tienda_4,2023-03-11,2,77.14,Hogar,Zona Sur,1,1,Crédito,30,154.28
Producto_10,Tienda_3,2022-09-11,59,53.54,Alimentos,Zona Este,1,1,Tarjeta,5,3158.86
Producto_18,Tienda_6,2023-07-08,69,247.04,Juguetes,Zona Oeste,1,1,Efectivo,100,17045.76
Producto_23,Tienda_1,2023-07-13,70,307.84,Deportes,Zona Norte,1,0,Efectivo,50,21548.8
Producto_45,Tienda_5,2023-09-13,52,439.51,Deportes,Zona Oeste,1,0,Crédito,5,22854.52
Producto_7,Tienda_3,2023-04-28,93,350.19,Hogar,Zona Norte,1,0,Efectivo,50,32567.67
Producto_6,Tienda_6,2022-05-07,28,172.49,Juguetes,Zona Oeste,1,0,Crédito,300,4829.72
Producto_28,Tienda_2,2022-03-27,56,87.96,Hogar,Zona Oeste,1,0,Efectivo,10,4925.759999999999
Producto_6,Tienda_1,2022-07-18,89,474.68,Alimentos,Zona Oeste,0,0,Efectivo,300,42246.520000000004
Producto_14,Tienda_2,2022-11-19,78,12.87,Ropa,Zona Sur,0,1,Efectivo,10,1003.8599999999999
Producto_20,Tienda_10,2022-03-28,40,499.98,Alimentos,Zona Oeste,1,0,Crédito,5,19999.2
Producto_20,Tienda_3,2023-03-02,28,146.94,Ropa,Zona Este,1,0,Tarjeta,100,4114.32
Producto_30,Tienda_5,2023-12-26,55,341.81,Hogar,Zona Este,0,1,Crédito,5,18799.55
Producto_13,Tienda_10,2022-12-12,71,469.99,Deportes,Zona Norte,1,1,Tarjeta,20,33369.29
Producto_50,Tienda_9,2022-01-24,47,49.0,Ropa,Zona Norte,1,0,Tarjeta,200,2303.0
Producto_48,Tienda_4,2022-03-12,19,184.49,Deportes,Zona Sur,1,0,Crédito,100,3505.3100000000004
Producto_41,Tienda_9,2023-04-29,79,363.05,Deportes,Zona Norte,1,1,Tarjeta,5,28680.95
Producto_20,Tienda_3,2023-08-14,54,254.03,Electrónica,Zona Este,1,1,Tarjeta,10,13717.62
Producto_35,Tienda_6,2023-06-29,100,46.94,Hogar,Zona Norte,0,0,Efectivo,30,4694.0
Producto_5,Tienda_3,2022-02-24,54,440.92,Electrónica,Zona Sur,1,0,Crédito,20,23809.68
Producto_5,Tienda_5,2022-02-10,91,100.93,Ropa,Zona Este,0,1,Tarjeta,100,9184.630000000001
Producto_13,Tienda_2,2022-01-04,50,223.31,Electrónica,Zona Oeste,1,1,Crédito,300,11165.5
Producto_14,Tienda_6,2022-03-19,63,361.95,Juguetes,Zona Este,1,1,Tarjeta,50,22802.85
Producto_20,Tienda_6,2022-12-16,97,452.84,Ropa,Zona Sur,1,0,Crédito,500,43925.479999999996
Producto_49,Tienda_4,2022-11-16,11,306.9,Deportes,Zona Oeste,0,1,Crédito,300,3375.8999999999996
Producto_48,Tienda_1,2022-10-09,47,445.64,Ropa,Zona Norte,0,0,Efectivo,500,20945.079999999998
Producto_27,Tienda_9,2023-01-21,91,7.57,Ropa,Zona Sur,0,0,Tarjeta,50,688.87
Producto_38,Tienda_4,2023-12-15,59,305.58,Ropa,Zona Este,1,1,Efectivo,200,18029.219999999998
Producto_39,Tienda_7,2022-05-08,41,192.78,Hogar,Zona Este,0,1,Crédito,20,7903.9800000000005
Producto_6,Tienda_8,2022-08-29,82,341.37,Ropa,Zona Este,0,1,Tarjeta,20,27992.34
Producto_18,Tienda_6,2022-04-26,24,93.44,Hogar,Zona Este,1,0,Crédito,20,2242.56
Producto_40,Tienda_9,2023-12-15,5,98.61,Juguetes,Zona Sur,1,1,Crédito,200,493.05
Producto_21,Tienda_7,2022-09-21,20,430.19,Deportes,Zona Oeste,0,0,Crédito,200,8603.8
Producto_30,Tienda_7,2023-01-29,17,177.96,Deportes,Zona Oeste,1,1,Efectivo,30,3025.32
Producto_36,Tienda_6,2023-12-08,61,335.63,Alimentos,Zona Norte,1,0,Efectivo,50,20473.43
Producto_49,Tienda_9,2023-10-16,27,361.43,Alimentos,Zona Oeste,0,0,Efectivo,50,9758.61
Producto_17,Tienda_5,2022-09-27,36,191.14,Hogar,Zona Sur,0,1,Tarjeta,50,6881.039999999999
Producto_22,Tienda_1,2022-07-12,11,338.74,Ropa,Zona Norte,1,0,Efectivo,20,3726.1400000000003
Producto_14,Tienda_8,2023-08-18,10,142.29,Ropa,Zona Sur,1,0,Tarjeta,200,1422.8999999999999
Producto_39,Tienda_6,2023-12-19,23,322.05,Electrónica,Zona Norte,0,0,Tarjeta,500,7407.150000000001
Producto_32,Tienda_4,2022-01-05,88,141.83,Deportes,Zona Oeste,1,1,Crédito,20,12481.04
Producto_5,Tienda_1,2023-12-08,15,384.96,Deportes,Zona Norte,1,0,Tarjeta,200,5774.4
Producto_17,Tienda_5,2022-04-30,10,164.83,Alimentos,Zona Este,1,1,Crédito,5,1648.3000000000002
Producto_30,Tienda_2,2023-04-11,32,110.07,Deportes,Zona Este,0,0,Tarjeta,5,3522.24
Producto_19,Tienda_3,2022-03-16,25,462.01,Juguetes,Zona Este,0,1,Efectivo,200,11550.25
Producto_24,Tienda_9,2022-03-10,88,125.19,Deportes,Zona Oeste,0,0,Tarjeta,10,11016.72
Producto_29,Tienda_8,2023-05-01,28,396.14,Deportes,Zona Sur,0,0,Tarjeta,30,11091.92
Producto_15,Tienda_6,2022-02-02,23,467.64,Deportes,Zona Este,0,0,Tarjeta,50,10755.72
Producto_36,Tienda_3,2022-03-04,8,468.2,Alimentos,Zona Sur,1,0,Efectivo,200,3745.6
Producto_5,Tienda_1,2023-09-04,13,301.79,Deportes,Zona Norte,1,1,Crédito,300,3923.2700000000004
Producto_48,Tienda_5,2022-09-19,1,92.2,Hogar,Zona Oeste,0,1,Crédito,5,92.2
Producto_9,Tienda_3,2022-03-06,58,115.33,Hogar,Zona Sur,0,1,Crédito,500,6689.14
Producto_47,Tienda_1,2022-06-18,30,293.68,Deportes,Zona Este,0,0,Efectivo,5,8810.4
Producto_25,Tienda_9,2022-04-15,17,288.47,Electrónica,Zona Norte,1,0,Crédito,5,4903.990000000001
Producto_32,Tienda_5,2023-11-28,7,69.89,Hogar,Zona Este,1,0,Tarjeta,100,489.23
Producto_10,Tienda_9,2023-03-07,61,153.76,Deportes,Zona Este,0,1,Efectivo,50,9379.359999999999
Producto_7,Tienda_4,2022-01-16,8,206.17,Alimentos,Zona Sur,0,1,Tarjeta,10,1649.36
Producto_28,Tienda_5,2022-09-28,9,377.93,Juguetes,Zona Oeste,1,1,Efectivo,100,3401.37
Producto_12,Tienda_10,2022-10-04,44,253.37,Alimentos,Zona Este,0,1,Crédito,10,11148.28
Producto_22,Tienda_4,2023-12-09,26,94.24,Ropa,Zona Norte,1,1,Tarjeta,300,2450.24
Producto_29,Tienda_6,2023-09-02,51,486.48,Hogar,Zona Norte,1,0,Efectivo,50,24810.48
Producto_22,Tienda_1,2023-11-28,87,493.71,Ropa,Zona Sur,0,0,Crédito,10,42952.77
Producto_50,Tienda_5,2022-01-27,16,193.83,Juguetes,Zona Este,1,0,Efectivo,500,3101.28
Producto_11,Tienda_2,2023-10-19,86,414.87,Deportes,Zona Sur,1,1,Crédito,200,35678.82
Producto_22,Tienda_5,2022-02-09,7,170.85,Deportes,Zona Norte,1,1,Crédito,30,1195.95
Producto_21,Tienda_9,2023-10-14,3,420.64,Ropa,Zona Este,1,1,Efectivo,5,1261.92
Producto_38,Tienda_8,2023-07-02,64,15.31,Alimentos,Zona Este,0,1,Crédito,5,979.84
Producto_23,Tienda_7,2022-10-29,29,395.21,Deportes,Zona Norte,0,0,Efectivo,50,11461.09
Producto_47,Tienda_10,2022-12-24,5,234.0,Hogar,Zona Sur,1,1,Crédito,300,1170.0
